corrAns,directNote,displayMap.thisRepN,displayMap.thisTrialN,displayMap.thisN,displayMap.thisIndex,instrText.started,instrText.stopped,map.started,map.stopped,directionResponses.keys,directionResponses.corr,directionResponses.rt,directionResponses.started,directionResponses.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
s,s = left,0,0,0,0,15.723931999877095,None,85.24995000008494,None,['k'],0,[0.3634315999224782],85.24995000008494,None,,,1,001,2020_Nov_10_1304,road map expt,2020.2.4,59.910194673654956,
,,,,,,,,,,,,,,,85.63007859978825,None,,,,,,,
