corrAns,directNote,displayMap.thisRepN,displayMap.thisTrialN,displayMap.thisN,displayMap.thisIndex,instrText.started,instrText.stopped,map.started,map.stopped,directionResponses.keys,directionResponses.corr,directionResponses.rt,directionResponses.started,directionResponses.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
s,s = left,0,0,0,0,18.593358899932355,None,20.130308200139552,None,['s'],0,[0.5880262996070087],20.130308200139552,None,,,1,001,2020_Nov_10_1320,road map expt,2020.2.4,60.04375983393562,
,,,,,,,,,,,,,,,20.736395800020546,None,,,,,,,
